chrom chromStart chromEnd name score strand signalValue pValue qValue
27203 chr14 35810200 35811799 . 500 . 6.8517830018 3.49339962935e-15 1.27035012717e-14
27204 chr14 35834000 35836799 . 500 . 11.0906775612 2.30501626833e-41 5.21147644396e-40
27205 chr14 35838800 35839199 . 500 . 8.88194092826 1.8379766388e-06 2.6402375265e-06
27206 chr14 35845000 35845399 . 500 . 9.13571066907 9.72308693876e-08 1.65089956439e-07
27207 chr14 35872200 35872999 . 500 . 18.6097809925 1.73994335919e-31 2.0848194311e-30
27208 chr14 35873400 35874399 . 500 . 20.3015792646 3.34276730156e-28 3.20580198819e-27
27209 chr14 35888200 35889399 . 500 . 4.5114620588 2.23530726723e-07 3.55871047242e-07
27210 chr14 36277800 36278399 . 500 . 5.80045121845 1.45012990629e-05 1.85740121985e-05
27211 chr14 36293800 36294799 . 500 . 27.9146714888 2.03510007964e-14 6.84320813291e-14
27212 chr14 36295600 36295999 . 500 . 16.4950331525 1.96307402455e-13 6.10194283384e-13
27213 chr14 37641200 37641999 . 500 . 14.2111054852 2.43024702655e-13 7.4806041286e-13
27214 chr14 37666800 37667399 . 500 . 9.51636528028 1.58039636754e-11 4.15606394573e-11
27215 chr14 39571600 39573199 . 500 . 10.1507896323 2.59067046341e-16 1.04015050286e-15
27216 chr14 39583600 39583799 . 500 . 22.8392766727 1.73978441668e-11 4.53765493965e-11
27217 chr14 39584600 39585399 . 500 . 13.5343861764 1.42791367041e-08 2.64081889491e-08
27218 chr14 39638800 39639999 . 500 . 6.48522670952 8.47854115914e-13 2.49934432703e-12
27219 chr14 39643200 39645399 . 500 . 5.68444219409 1.18371605371e-13 3.79355508505e-13
27220 chr14 39673000 39673399 . 500 . 8.88194092826 1.8379766388e-06 2.6402375265e-06
27221 chr14 39701800 39702199 . 500 . 35.527763713 4.72872296634e-11 1.16220480428e-10
27222 chr14 39735800 39736999 . 500 . 15.2261844484 5.47921259624e-24 3.8949075054e-23
27223 chr14 39900200 39902199 . 500 . 13.1114366084 3.49930349078e-25 2.6950940722e-24
27224 chr14 45342600 45343199 . 500 . 5.07539481615 1.70975605418e-05 2.15714928909e-05
27225 chr14 45366200 45367399 . 500 . 11.0735886898 2.01298322117e-18 9.55504277948e-18
27226 chr14 45430400 45431999 . 500 . 5.07539481615 2.75808461752e-10 6.31002531077e-10
27227 chr14 45552800 45553799 . 500 . 6.66145569619 4.11164748492e-12 1.12052954345e-11
27228 chr14 45602800 45603799 . 500 . 7.4638159061 4.42985513339e-15 1.59401010073e-14
27229 chr14 45605200 45605799 . 500 . 4.65244524814 7.29653038122e-06 9.59861742289e-06
27230 chr14 45722200 45723599 . 500 . 8.24751657624 1.19512099287e-23 8.28595229215e-23
27231 chr14 45996400 45996599 . 500 . 15.2261844484 8.39301537318e-10 1.79887737296e-09
27232 chr14 48095400 48096199 . 500 . 6.52550762076 1.97246757086e-06 2.80441260658e-06
27233 chr14 49031200 49032199 . 500 . 5.07539481615 1.01792518285e-07 1.71075283841e-07
27234 chr14 49033200 49033399 . 500 . 10.1507896323 2.98855826824e-06 4.15549449646e-06
27235 chr14 49717400 49718199 . 500 . 5.07539481615 7.23881670507e-06 9.57440687665e-06
27236 chr14 49977800 49978799 . 500 . 3.80654611211 0.000179120155666 0.000203594219417
27237 chr14 50050800 50053199 . 500 . 7.16526326986 6.97073034366e-26 5.7206393925e-25
27238 chr14 50064200 50066999 . 500 . 10.3814893967 3.1869495963e-59 1.84283640829e-57
27239 chr14 50086800 50088799 . 500 . 6.67815107388 1.64073533158e-25 1.30725359845e-24
27240 chr14 50100200 50102599 . 500 . 17.6763750493 5.8483026458e-88 9.83395760375e-86
27241 chr14 50154600 50155399 . 500 . 8.24751657624 1.28561649257e-16 5.28393900629e-16
27242 chr14 50159600 50160599 . 500 . 15.2261844484 2.43932675103e-26 2.05452506487e-25
27243 chr14 50234200 50236599 . 500 . 7.13727396021 2.33810126677e-24 1.71779915373e-23
27244 chr14 50318600 50320599 . 500 . 5.36541737707 1.72713546063e-16 7.00228195628e-16
27245 chr14 50328200 50328999 . 500 . 6.56815799737 1.87151697665e-12 5.33422157854e-12
27246 chr14 50329800 50330399 . 500 . 4.35033841384 6.76057413654e-06 8.98488552529e-06
27247 chr14 50333800 50334999 . 500 . 6.09047377938 4.3855714672e-10 9.86385415961e-10
27248 chr14 50346200 50347199 . 500 . 4.68497983029 3.08937164895e-06 4.25795798233e-06
27249 chr14 50357400 50357999 . 500 . 4.56785533453 4.11117295698e-05 4.93230297172e-05
27250 chr14 50359200 50360999 . 500 . 9.84318994647 1.42146771599e-41 3.26994531025e-40
27251 chr14 50377800 50378199 . 500 . 6.7671930882 4.31438465469e-06 5.87342661888e-06
27252 chr14 50379800 50380399 . 500 . 10.1507896323 1.59457446989e-07 2.63119518767e-07
27253 chr14 50390800 50391599 . 500 . 2.90022560923 0.0022047732854 0.00231884611221
27254 chr14 50412400 50413199 . 500 . 2.4041343866 0.0052461588024 0.00542223156523
27255 chr14 50417400 50418399 . 500 . 5.07539481615 1.8702064626e-08 3.39736280428e-08
27256 chr14 50440000 50440799 . 500 . 3.3835965441 0.000777278781929 0.000838269635255
27257 chr14 50441600 50441799 . 500 . 6.09047377938 7.59277182245e-05 8.98244989037e-05
27258 chr14 50442600 50442999 . 500 . 3.22979670119 0.00180463021874 0.00190305512355
27259 chr14 50465800 50465999 . 500 . 10.1507896323 2.98855826824e-06 4.15549449646e-06
27260 chr14 50466800 50470799 . 500 . 7.20853176786 2.47550756941e-50 8.98696460701e-49
27261 chr14 50490800 50491799 . 500 . 3.3835965441 9.89846135026e-06 1.2829547506e-05
27262 chr14 50505600 50507999 . 500 . 4.8723790235 5.17334284734e-19 2.5452200814e-18
27263 chr14 50527000 50529999 . 500 . 7.53378918022 1.80216123175e-50 6.59010514846e-49
27264 chr14 50583000 50583599 . 500 . 15.2261844484 8.39301537318e-10 1.79887737296e-09
27265 chr14 50697600 50698999 . 500 . 7.8950586029 3.25008583649e-17 1.39806742945e-16
27266 chr14 50778400 50779599 . 500 . 8.45899136025 2.49531619844e-16 1.00482732849e-15
27267 chr14 50862200 50864599 . 500 . 5.41375447056 7.74609707286e-21 4.39658426897e-20
27268 chr14 50998600 50999199 . 500 . 9.42573322999 2.86433296959e-10 6.53209325476e-10
27269 chr14 51026800 51027999 . 500 . 11.278655147 6.0550633444e-16 2.35214233903e-15
27270 chr14 51067400 51067799 . 500 . 7.10555274261 9.21208394999e-06 1.20137340921e-05
27271 chr14 51134000 51135399 . 500 . 20.9360036166 3.84023443071e-33 5.10186252235e-32
27272 chr14 51143800 51144399 . 500 . 4.39867550733 2.87426438386e-06 4.01051791746e-06
27273 chr14 51144800 51145199 . 500 . 3.5527763713 0.000998328545534 0.00106810855475
27274 chr14 51241400 51241999 . 500 . 3.4893339361 0.00011274164595 0.000129536452504
27275 chr14 51296800 51298399 . 500 . 15.6165994343 1.3736582148e-34 1.99980352605e-33
27276 chr14 51410000 51412199 . 500 . 7.10555274261 3.27208925625e-26 2.72592709432e-25
27277 chr14 51422000 51422599 . 500 . 5.39260699216 7.55493529425e-09 1.47602206906e-08
27278 chr14 51423000 51423799 . 500 . 14.2111054852 2.43024702655e-13 7.4806041286e-13
27279 chr14 51560800 51562999 . 500 . 7.73393495794 4.71222236623e-19 2.32661456421e-18
27280 chr14 51707000 51707399 . 500 . 18.6097809925 2.20249234761e-12 6.24589933781e-12
27281 chr14 51794800 51794999 . 500 . 50.7539481615 3.63319044607e-16 1.44600799848e-15
27282 chr14 51835800 51837199 . 500 . 2.07629787933 0.0135691209903 0.0138806657425
27283 chr14 51862000 51864199 . 500 . 4.89731078751 1.5426218962e-21 9.15864806686e-21
27284 chr14 51864800 51865999 . 500 . 5.37394745239 3.26316957327e-09 6.56505513307e-09
27285 chr14 51909200 51911999 . 500 . 4.41338679665 7.81716443591e-15 2.76874987309e-14
27286 chr14 52006800 52007399 . 500 . 7.10555274261 3.17943877765e-09 6.42328946065e-09
27287 chr14 52008200 52008599 . 500 . 8.88194092826 1.8379766388e-06 2.6402375265e-06
27288 chr14 52014400 52015799 . 500 . 5.07539481615 1.01792518285e-07 1.71075283841e-07
27289 chr14 52019000 52019999 . 500 . 3.5527763713 1.68192198375e-05 2.13220657654e-05
27290 chr14 52021400 52022999 . 500 . 3.26275381038 5.60339677775e-06 7.55821003236e-06
27291 chr14 52117600 52119599 . 500 . 15.2261844484 9.93733364268e-36 1.55970148187e-34
27292 chr14 52242600 52243399 . 500 . 4.71286661499 1.31158693134e-06 1.90086570607e-06
27293 chr14 52293600 52294999 . 500 . 3.04523688969 5.81607484408e-05 6.92336949494e-05
27294 chr14 52295400 52296199 . 500 . 12.6884870404 1.69547797864e-20 9.3499648721e-20
27295 chr14 52456200 52456999 . 500 . 4.15259575867 8.94332346524e-05 0.000104722915873
27296 chr14 52809400 52809999 . 500 . 9.30489049627 5.24242419449e-09 1.04146194186e-08
27297 chr14 52817800 52818399 . 500 . 3.72195619851 6.21062519837e-05 7.38133925215e-05
27298 chr14 53019600 53020799 . 500 . 8.76659104607 2.74238771043e-13 8.3667547775e-13
27299 chr14 53161400 53163199 . 500 . 9.85223699605 9.28991943245e-23 5.99940996547e-22
27300 chr14 53173400 53174399 . 500 . 2.8002178296 9.92274410613e-05 0.000114383512646
27301 chr14 53196800 53197599 . 500 . 7.61309222422 1.10376115231e-11 2.92608286481e-11
27302 chr14 53257600 53258199 . 500 . 19.0327305606 5.04786257836e-16 1.9750133992e-15
27303 chr14 53301800 53302799 . 500 . 6.52550762076 1.42360680848e-10 3.32550048938e-10
27304 chr14 53370000 53370999 . 500 . 6.09047377938 1.75410126105e-07 2.86542777794e-07
27305 chr14 53372200 53373199 . 500 . 3.75955171567 2.20540067362e-07 3.51485732358e-07
27306 chr14 53417000 53417799 . 500 . 18.85146646 1.43184373179e-25 1.14741646846e-24
27307 chr14 53418200 53418399 . 500 . 27.9146714888 2.03510007964e-14 6.84320813291e-14
27308 chr14 53461600 53462199 . 500 . 8.88194092826 1.8379766388e-06 2.6402375265e-06
27309 chr14 53618400 53620599 . 500 . 8.39392219594 4.17931254706e-26 3.47344044341e-25
27310 chr14 53684000 53684799 . 500 . 10.7147223896 7.20045535076e-15 2.55877530848e-14
27311 chr14 53797400 53797799 . 500 . 7.25056402307 2.44487312739e-07 3.85319560162e-07
27312 chr14 53798800 53799199 . 500 . 6.7671930882 4.31438465469e-06 5.87342661888e-06
27313 chr14 53822400 53823399 . 500 . 5.07539481615 5.57256131234e-07 8.47044494951e-07
27314 chr14 54420000 54421199 . 500 . 6.45959340237 1.10585333908e-08 2.09884691449e-08
27315 chr14 54421600 54424399 . 500 . 9.4887816128 3.37796229358e-28 3.2326121837e-27
27316 chr14 54673200 54674399 . 500 . 5.07539481615 7.23881670507e-06 9.57440687665e-06
27317 chr14 54718200 54718399 . 500 . 5.07539481615 0.00022962583564 0.000257792638564
27318 chr14 54719200 54719599 . 500 . 10.1507896323 8.63863798436e-09 1.66988736563e-08
27319 chr14 54720000 54721399 . 500 . 2.97523144395 3.08015272514e-05 3.8085403273e-05
27320 chr14 54863000 54863399 . 500 . 5.6393275735 2.71466753511e-06 3.80579986398e-06
27321 chr14 54863800 54865999 . 500 . 9.38948040987 1.76814487685e-24 1.30814076419e-23
27322 chr14 54907600 54908599 . 500 . 11.6009024369 1.8117434178e-13 5.6589083647e-13
27323 chr14 54955000 54956599 . 500 . 7.82456700823 8.39337611122e-22 5.12127835964e-21
27324 chr14 54976200 54977199 . 500 . 8.76659104607 2.74238771043e-13 8.3667547775e-13
27325 chr14 55031800 55032799 . 500 . 49.0621498894 3.00284188261e-40 6.30502662374e-39
27326 chr14 55033200 55035399 . 500 . 12.1809475588 5.27910854354e-36 8.49987236169e-35
27327 chr14 55103800 55104799 . 500 . 4.44097046413 1.2246296337e-06 1.78653316825e-06
27328 chr14 55106000 55106599 . 500 . 6.34424352018 8.88266590936e-07 1.33329565088e-06
27329 chr14 55117200 55117799 . 500 . 4.22949568012 3.76946355803e-05 4.59762667972e-05
27330 chr14 55119400 55121199 . 500 . 5.07539481615 1.19007693911e-14 4.12851759065e-14
27331 chr14 55143200 55143999 . 500 . 2.6869737262 0.00243820241822 0.00255739211231
27332 chr14 55150800 55151599 . 500 . 3.26275381038 0.000589670165698 0.00064021787435
27333 chr14 55153000 55155199 . 500 . 4.15259575867 3.68488420408e-10 8.34510869761e-10
27334 chr14 55239000 55242199 . 500 . 4.54114273024 8.70666060766e-19 4.23278626384e-18
27335 chr14 55368200 55369199 . 500 . 9.42573322999 2.86433296959e-10 6.53209325476e-10
27336 chr14 55493600 55494399 . 500 . 6.20326033085 5.77655055031e-12 1.56018692507e-11
27337 chr14 55517800 55518999 . 500 . 13.0891761048 3.87585030513e-38 7.10110198599e-37
27338 chr14 55569000 55570599 . 500 . 4.66387631754 1.29682357422e-13 4.12805907332e-13
27339 chr14 55571400 55571599 . 500 . 7.61309222422 1.88762718486e-05 2.35524112221e-05
27340 chr14 55573600 55575199 . 500 . 8.88194092826 1.69171141697e-26 1.44929649169e-25
27341 chr14 55595600 55596599 . 500 . 8.24751657624 1.54731276268e-09 3.20656982372e-09
27342 chr14 55657800 55658999 . 500 . 5.48142640144 7.01559995631e-13 2.07876525138e-12
27343 chr14 55738000 55738999 . 500 . 8.62817118745 4.86158851484e-12 1.32038601902e-11
27344 chr14 55878200 55878999 . 500 . 6.09047377938 1.75410126105e-07 2.86542777794e-07
27345 chr14 55914200 55914799 . 500 . 13.5343861764 1.42791367041e-08 2.64081889491e-08
27346 chr14 55915400 55916599 . 500 . 3.14191107666 0.000108079356089 0.000124419741121
27347 chr14 55920000 55920599 . 500 . 8.12063170584 9.96511973417e-07 1.47747959594e-06
27348 chr14 55921000 55922399 . 500 . 3.9218959943 7.70865935972e-07 1.16414182721e-06
27349 chr14 56045400 56047999 . 500 . 8.18612067121 1.95584651508e-29 2.03974464118e-28
27350 chr14 56165800 56167599 . 500 . 3.17212176009 3.62979986122e-05 4.43947218597e-05
27351 chr14 56273200 56274199 . 500 . 2.6869737262 0.00243820241822 0.00255739211231
27352 chr14 56584600 56585399 . 500 . 7.61309222422 5.04094294922e-07 7.76933519629e-07
27353 chr14 56585800 56586199 . 500 . 11.8425879043 2.1891654591e-07 3.50979121418e-07
27354 chr14 57046200 57046999 . 500 . 4.35033841384 8.62044800511e-08 1.48177315838e-07
27355 chr14 57579000 57579399 . 500 . 40.6031585292 1.03291910703e-12 3.01360870256e-12
27356 chr14 57734800 57736199 . 500 . 6.34424352018 1.04081204411e-15 3.87836387843e-15
27357 chr14 57815400 57815999 . 500 . 17.7638818565 1.01666559048e-08 1.94347889218e-08
27358 chr14 57856200 57858199 . 500 . 9.94777383965 1.10977703276e-32 1.4384686145e-31
27359 chr14 58118400 58119399 . 500 . 5.07539481615 7.23881670507e-06 9.57440687665e-06
27360 chr14 58545200 58545799 . 500 . 6.34424352018 8.88266590936e-07 1.33329565088e-06
27361 chr14 58549000 58549799 . 500 . 3.73976460137 9.34320824872e-06 1.21253222172e-05
27362 chr14 58550200 58550399 . 500 . 30.4523688969 1.92535833384e-09 3.9641529136e-09
27363 chr14 58618000 58618799 . 500 . 4.56785533453 4.11117295698e-05 4.93230297172e-05
27364 chr14 58666400 58667199 . 500 . 12.0540626884 8.23165768914e-16 3.14282594729e-15
27365 chr14 58711200 58712199 . 500 . 5.07539481615 8.03105250492e-09 1.561942256e-08
27366 chr14 58764400 58766599 . 500 . 6.30579355946 1.76726294631e-20 9.73114520606e-20
27367 chr14 58857000 58857599 . 500 . 5.92129395217 3.33224765647e-05 4.09311129573e-05
27368 chr14 58862400 58863199 . 500 . 12.3259588392 1.38224015258e-14 4.78379841988e-14
27369 chr14 58893000 58893999 . 500 . 24.1081253767 1.65953655284e-21 9.79058352696e-21
27370 chr14 59038200 59038999 . 500 . 5.53679434489 5.05337393681e-07 7.72847461792e-07
27371 chr14 59104200 59105199 . 500 . 10.1507896323 4.58851247338e-15 1.64689773404e-14
27372 chr14 59212000 59212799 . 500 . 9.42573322999 2.86433296959e-10 6.53209325476e-10
27373 chr14 59213800 59213999 . 500 . 15.2261844484 8.39301537318e-10 1.79887737296e-09
27374 chr14 59364600 59365999 . 500 . 3.31852737979 7.47574527225e-06 9.8000505929e-06
27375 chr14 59436600 59437799 . 500 . 2.63168620097 0.000428063378387 0.000469969841157
27376 chr14 59656600 59657399 . 500 . 3.98781021269 3.24409240215e-05 4.00477923044e-05
27377 chr14 59809200 59809999 . 500 . 4.29456484443 1.59408576214e-05 2.02734595829e-05
27378 chr14 59931000 59932399 . 500 . 12.0540626884 8.23165768914e-16 3.14282594729e-15
27379 chr14 59947000 59947799 . 500 . 3.62528201153 0.000144159136607 0.000165006689792
27380 chr14 59950000 59951599 . 500 . 17.0960667491 5.58016940206e-56 2.73649600891e-54
27381 chr14 60043000 60043399 . 500 . 11.8425879043 2.1891654591e-07 3.50979121418e-07
27382 chr14 60337000 60337999 . 500 . 10.7852139843 1.26972550993e-13 4.05110581081e-13
27383 chr14 60386200 60387199 . 500 . 3.3835965441 8.64468133018e-05 0.000101598927692
27384 chr14 60557400 60559999 . 500 . 4.52881383595 5.48205477549e-21 3.15498807557e-20
27385 chr14 60631400 60632199 . 500 . 7.78227205143 1.87509777437e-14 6.38424444923e-14
27386 chr14 60714200 60716799 . 500 . 8.65802645108 5.4260521842e-35 8.14272536141e-34
27387 chr14 60797800 60798199 . 500 . 3.69119622993 0.000422313410863 0.000464793409716
27388 chr14 60952000 60952799 . 500 . 10.1507896323 2.59067046341e-16 1.04015050286e-15
27389 chr14 61114000 61114399 . 500 . 2.53769740807 0.00747445714337 0.00769730512057
27390 chr14 61114800 61117199 . 500 . 4.96260826468 6.4937541143e-18 2.91636576348e-17
27391 chr14 61123600 61124599 . 500 . 8.88194092826 1.55216471567e-14 5.32966469528e-14
27392 chr14 61187800 61191399 . 500 . 9.57404022137 3.56295953562e-52 1.42334212542e-50
27393 chr14 61447400 61449199 . 500 . 6.81553018168 1.69647376656e-24 1.25743061104e-23
27394 chr14 61569200 61571999 . 500 . 6.56815799737 2.18764513511e-42 5.27080831474e-41
27395 chr14 61608600 61609199 . 500 . 6.52550762076 1.97246757086e-06 2.80441260658e-06
27396 chr14 61613800 61616599 . 500 . 6.36912290654 8.46678197921e-31 9.62146286386e-30
27397 chr14 61619600 61620599 . 500 . 2.07629787933 0.0135691209903 0.0138806657425
27398 chr14 61643600 61649199 . 500 . 5.52563145306 4.70688647262e-55 2.1995389949e-53
27399 chr14 61651200 61651599 . 500 . 5.92129395217 3.33224765647e-05 4.09311129573e-05
27400 chr14 61787200 61790199 . 500 . 6.28382215333 3.08668655083e-25 2.39636354882e-24
27401 chr14 61822800 61823999 . 500 . 3.53070943732 5.76496756772e-06 7.77171234147e-06
27402 chr14 61828800 61828999 . 500 . 15.2261844484 2.07569492917e-07 3.36675254524e-07
27403 chr14 61829400 61830199 . 500 . 2.98552636244 0.000718863532552 0.000777639268548
27404 chr14 61855800 61856399 . 500 . 5.70981916817 6.28200196937e-06 8.40598315698e-06
27405 chr14 61886600 61887799 . 500 . 4.06031585292 9.283216605e-07 1.38627344278e-06
27406 chr14 61905600 61906599 . 500 . 2.90022560923 0.000375085886068 0.000414193512284
27407 chr14 61933000 61934399 . 500 . 3.69119622993 3.25183008656e-06 4.46975793138e-06
27408 chr14 61935800 61938399 . 500 . 3.32207660693 3.89165156824e-10 8.77086578384e-10
27409 chr14 61940000 61940799 . 500 . 5.07539481615 3.07267251274e-06 4.25302873967e-06
27410 chr14 61944600 61945399 . 500 . 5.07539481615 3.07267251274e-06 4.25302873967e-06
27411 chr14 61946000 61946799 . 500 . 3.3835965441 0.000258058759523 0.000287628178767
27412 chr14 61959000 61959999 . 500 . 7.38239245985 1.87787701645e-10 4.34974763902e-10
27413 chr14 61968800 61970599 . 500 . 4.9003812018 4.1105508892e-12 1.12133328221e-11
27414 chr14 61971800 61973799 . 500 . 2.93838647251 4.01985931942e-06 5.51563209782e-06
27415 chr14 61980600 61981399 . 500 . 3.04523688969 0.000987385409573 0.00105886710714
27416 chr14 61991200 61995999 . 500 . 4.30639560158 2.37303623299e-36 3.8862094593e-35
27417 chr14 62002800 62003799 . 500 . 4.44097046413 6.89760130266e-09 1.35038753453e-08
27418 chr14 62004400 62005199 . 500 . 3.8502995157 4.28396015755e-08 7.57529769929e-08
27419 chr14 62012400 62015199 . 500 . 4.46284716592 1.77449275192e-18 8.47354024643e-18
27420 chr14 62019000 62020399 . 500 . 5.80045121845 3.20528186145e-12 8.87698073516e-12
27421 chr14 62020800 62021599 . 500 . 3.47263855842 3.81676442245e-05 4.6404613172e-05
27422 chr14 62022200 62023399 . 500 . 4.06031585292 1.38458420457e-05 1.78505293255e-05
27423 chr14 62025600 62026799 . 500 . 3.45126847498 4.43369536902e-06 5.99725179617e-06
27424 chr14 62027200 62033599 . 500 . 7.40508423995 5.15096126135e-135 3.39355460936e-132
27425 chr14 62034400 62037799 . 500 . 4.4953496943 4.11576077603e-22 2.55924793543e-21
27426 chr14 62038200 62039199 . 500 . 2.53769740807 0.00253900427967 0.00265895775874
27427 chr14 62039800 62041399 . 500 . 3.84083932033 1.06212049007e-09 2.2366641299e-09
27428 chr14 62043200 62043599 . 500 . 11.8425879043 2.1891654591e-07 3.50979121418e-07
27429 chr14 62052000 62052999 . 500 . 5.30609458052 4.93900863691e-11 1.20486147323e-10
27430 chr14 62053600 62054399 . 500 . 2.98552636244 0.000718863532552 0.000777639268548
27431 chr14 62060400 62061199 . 500 . 4.06031585292 9.283216605e-07 1.38627344278e-06
27432 chr14 62062000 62062799 . 500 . 3.98781021269 3.24409240215e-05 4.00477923044e-05
27433 chr14 62065400 62065999 . 500 . 2.732904901 0.00489134053688 0.00506971665281
27434 chr14 62082400 62083799 . 500 . 3.04523688969 3.59105195892e-06 4.92844518484e-06
27435 chr14 62129200 62129799 . 500 . 2.36851758087 0.0109700071449 0.011239184896
27436 chr14 62162200 62163199 . 500 . 17.2563423749 2.90430542703e-31 3.42784806171e-30
27437 chr14 62220200 62221599 . 500 . 5.70981916817 2.7023538155e-13 8.26815341738e-13
27438 chr14 62222000 62222399 . 500 . 5.49834438416 2.17928825817e-07 3.51936816698e-07
27439 chr14 62228400 62230399 . 500 . 5.86842525617 1.01698919992e-17 4.51985202836e-17
27440 chr14 62358800 62359799 . 500 . 6.52550762076 1.97246757086e-06 2.80441260658e-06
27441 chr14 62440400 62441599 . 500 . 3.32525867265 2.54863469903e-06 3.58880628187e-06
27442 chr14 63511800 63513399 . 500 . 5.58293429776 4.47982615435e-11 1.11698258773e-10
27443 chr14 64008800 64010799 . 500 . 7.85867584436 1.34397152002e-27 1.24178704326e-26
27444 chr14 64107200 64108999 . 500 . 3.77954933117 2.13907346399e-11 5.51394017966e-11
27445 chr14 64194000 64195199 . 500 . 6.92099293111 1.02542522229e-16 4.23076729462e-16
27446 chr14 64244400 64245399 . 500 . 4.5114620588 9.82074056614e-05 0.00011362812284
27447 chr14 64319000 64320799 . 500 . 5.60964690206 1.02840229813e-10 2.42486690667e-10
27448 chr14 64526800 64527799 . 500 . 2.93838647251 0.000520302897631 0.000566995209946
27449 chr14 64760800 64761799 . 500 . 2.53769740807 0.0036314148188 0.00377723910649
27450 chr14 64804400 64805399 . 500 . 9.08228546048 2.9677379736e-22 1.86195384721e-21
27451 chr14 64805800 64806199 . 500 . 8.70067682768 2.928270901e-09 5.9516184175e-09
27452 chr14 64853800 64855599 . 500 . 5.18818136762 2.33827483789e-19 1.18276386639e-18
27453 chr14 64877200 64877999 . 500 . 3.3835965441 0.000258058759523 0.000287628178767
27454 chr14 64887200 64887999 . 500 . 3.72195619851 6.21062519837e-05 7.38133925215e-05
27455 chr14 64931800 64932799 . 500 . 7.61309222422 1.10376115231e-11 2.92608286481e-11
27456 chr14 64968400 64968599 . 500 . 7.61309222422 1.88762718486e-05 2.35524112221e-05
27457 chr14 64969200 64972599 . 500 . 12.9812982798 4.97375190279e-98 1.16891895596e-95
27458 chr14 64993600 64994399 . 500 . 4.5114620588 9.82074056614e-05 0.00011362812284
27459 chr14 65100200 65100799 . 500 . 5.6393275735 2.71466753511e-06 3.80579986398e-06
27460 chr14 65102400 65103399 . 500 . 3.73976460137 9.34320824872e-06 1.21253222172e-05
27461 chr14 65111600 65112599 . 500 . 4.38329552304 3.7115617865e-08 6.60264021406e-08
27462 chr14 65114600 65115599 . 500 . 2.92219701536 1.61537970534e-05 2.05011304232e-05
27463 chr14 65116200 65116799 . 500 . 5.53679434489 5.05337393681e-07 7.72847461792e-07
27464 chr14 65126400 65127199 . 500 . 5.07539481615 1.30722190371e-06 1.90063978098e-06
27465 chr14 65127800 65130599 . 500 . 5.07539481615 7.67747215825e-26 6.25338976684e-25
27466 chr14 65146400 65149599 . 500 . 4.91678872814 4.63463494841e-24 3.32601266619e-23
27467 chr14 65151000 65151199 . 500 . 10.1507896323 2.98855826824e-06 4.15549449646e-06
27468 chr14 65170600 65176199 . 500 . 6.94071085969 3.73303635917e-78 4.46497813103e-76
27469 chr14 65183800 65185199 . 500 . 4.01802089612 1.45974633561e-07 2.42474521515e-07
27470 chr14 65186000 65188399 . 500 . 3.03113857076 1.81541399961e-10 4.2128339194e-10
27471 chr14 65190200 65192199 . 500 . 4.22949568012 9.91739939125e-10 2.0897126582e-09
27472 chr14 65192800 65194999 . 500 . 3.85730006027 1.90631019448e-12 5.42665444276e-12
27473 chr14 65222200 65226799 . 500 . 5.07539481615 1.8112238151e-34 2.60800654537e-33
27474 chr14 65227200 65231599 . 500 . 3.87875701397 1.28282292849e-27 1.18651525547e-26
27475 chr14 65232000 65232599 . 500 . 5.07539481615 4.05011726936e-05 4.89743080551e-05
27476 chr14 65252400 65253999 . 500 . 3.5527763713 3.05830452141e-07 4.7954405816e-07
27477 chr14 65254600 65256799 . 500 . 2.6996780937 4.82532759562e-06 6.52381044282e-06
27478 chr14 65257400 65259199 . 500 . 5.07539481615 3.36626604065e-13 1.01923830062e-12
27479 chr14 65259600 65260799 . 500 . 6.45959340237 1.10585333908e-08 2.09884691449e-08
27480 chr14 65266400 65266999 . 500 . 7.25056402307 2.44487312739e-07 3.85319560162e-07
27481 chr14 65267400 65269599 . 500 . 4.73703516174 9.09450289713e-12 2.42206681531e-11
27482 chr14 65271600 65275399 . 500 . 6.80845646069 8.52836757133e-54 3.72541343431e-52
27483 chr14 65289200 65290799 . 500 . 5.28686960015 9.26727105862e-12 2.46636263239e-11
27484 chr14 65292200 65292999 . 500 . 5.6393275735 2.71466753511e-06 3.80579986398e-06
27485 chr14 65301800 65302399 . 500 . 20.3015792646 4.43134673351e-10 9.89591923351e-10
27486 chr14 65307800 65308599 . 500 . 2.85490958408 0.00158193882511 0.00167593603373
27487 chr14 65362600 65363599 . 500 . 13.5343861764 1.42791367041e-08 2.64081889491e-08
27488 chr14 65380400 65382199 . 500 . 6.31604688232 4.3133412999e-27 3.8152208685e-26
27489 chr14 65438000 65440199 . 500 . 6.69952115732 1.0003720046e-17 4.44969010748e-17
27490 chr14 65453600 65454399 . 500 . 7.4638159061 4.42985513339e-15 1.59401010073e-14
27491 chr14 65568600 65570199 . 500 . 4.71286661499 4.86528187562e-11 1.18828252464e-10
27492 chr14 65577400 65577999 . 500 . 10.1507896323 8.63863798436e-09 1.66988736563e-08
27493 chr14 65636800 65637999 . 500 . 2.53769740807 0.000216569010339 0.000243300730659
27494 chr14 65646800 65647599 . 500 . 3.3835965441 3.37530931602e-06 4.63591697854e-06
27495 chr14 65648000 65648599 . 500 . 5.70981916817 6.28200196937e-06 8.40598315698e-06
27496 chr14 65650400 65652199 . 500 . 4.30639560158 8.18528657289e-11 1.95879534815e-10
